X	Y	Z	I
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
23.7124     	0000	139.6893    	37
23.7777     	0000	139.6255    	48
23.8507     	0000	139.6248    	46
23.9217     	0000	139.6084    	34
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
24.7208     	0000	136.6957    	37
24.8031     	0000	136.7768    	35
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
28.8502     	0000	128.4190    	36
28.9083     	0000	128.3479    	35
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
34.5350     	0000	116.4337    	34
34.6007     	0000	116.4370    	36
34.6656     	0000	116.4361    	42
34.7175     	0000	116.3693    	60
34.7913     	0000	116.4138    	80
34.8562     	0000	116.4130    	86
34.9105     	0000	116.3586    	69
34.9745     	0000	116.3536    	55
35.0157     	0000	116.2333    	48
35.0666     	0000	116.1625    	39
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
0.0000      	0000	0.0000      	0
-45.7445    	0000	136.3463    	761
-45.6732    	0000	136.3514    	751
-45.6077    	0000	136.3819    	736
-45.5504    	0000	136.4484    	802
-45.4930    	0000	136.5148    	745
-45.4286    	0000	136.5506    	741
-45.3688    	0000	136.6068    	783
-45.3125    	0000	136.6785    	704
-45.2504    	0000	136.7246    	715
-45.1986    	0000	136.8169    	743
-45.1341    	0000	136.8527    	748
-45.0776    	0000	136.9246    	797
-45.0188    	0000	136.9862    	745
-44.9542    	0000	137.0221    	778
-44.8896    	0000	137.0580    	775
-44.8364    	0000	137.1454    	739
-44.7694    	0000	137.1711    	728
-44.7047    	0000	137.2071    	736
-44.6538    	0000	137.3049    	736
-44.5901    	0000	137.3461    	741
-44.5334    	0000	137.4183    	809
-44.4662    	0000	137.4440    	805
-44.4082    	0000	137.5111    	730
-44.3422    	0000	137.5420    	727
-44.2830    	0000	137.6039    	795
-44.2227    	0000	137.6607    	735
-44.1588    	0000	137.7021    	742
-44.1110    	0000	137.8159    	760
-44.0471    	0000	137.8573    	769
-43.9866    	0000	137.9142    	821
-43.9317    	0000	137.9972    	757
-43.8768    	0000	138.0802    	830
-43.8174    	0000	138.1424    	755
-43.7522    	0000	138.1787    	753
-43.6938    	0000	138.2463    	810
-43.6354    	0000	138.3138    	731
-43.5713    	0000	138.3554    	741
-43.5207    	0000	138.4595    	754
-43.4576    	0000	138.5064    	759
-43.3911    	0000	138.5375    	766
-43.3314    	0000	138.6001    	826
-43.2716    	0000	138.6626    	748
-43.2074    	0000	138.7043    	750
-43.1543    	0000	138.7983    	760
-43.0910    	0000	138.8453    	754
-43.0334    	0000	138.9185    	808
-42.9746    	0000	138.9865    	747
-42.9112    	0000	139.0335    	761
-42.8602    	0000	139.1383    	766
-42.7979    	0000	139.1907    	760
-42.7400    	0000	139.2641    	814
-42.6810    	0000	139.3323    	728
-42.6142    	0000	139.3637    	721
-42.5618    	0000	139.4636    	732
-42.5005    	0000	139.5214    	749
-42.4502    	0000	139.6320    	782
-42.3822    	0000	139.6582    	799
-42.3163    	0000	139.6949    	773
-42.2593    	0000	139.7740    	813
-42.2011    	0000	139.8478    	744
-42.1418    	0000	139.9164    	797
-42.0813    	0000	139.9797    	723
-42.0164    	0000	140.0219    	734
-41.9581    	0000	140.0959    	819
-41.9020    	0000	140.1805    	766
-41.8447    	0000	140.2599    	833
-41.7873    	0000	140.3394    	746
-41.7212    	0000	140.3764    	717
-41.6626    	0000	140.4506    	765
-41.6063    	0000	140.5355    	708
-41.5477    	0000	140.6099    	803
-41.4901    	0000	140.6896    	734
-41.4315    	0000	140.7640    	779
-41.3706    	0000	140.8279    	741
-41.3053    	0000	140.8704    	771
-41.2476    	0000	140.9503    	836
-41.1909    	0000	141.0356    	761
-41.1332    	0000	141.1157    	831
-41.0764    	0000	141.2011    	771
-41.0175    	0000	141.2759    	811
-40.9585    	0000	141.3508    	718
-40.9016    	0000	141.4364    	780
-40.8425    	0000	141.5114    	730
-40.7770    	0000	141.5542    	733
-40.7189    	0000	141.6346    	795
-40.6597    	0000	141.7097    	750
-40.6026    	0000	141.7956    	823
-40.5444    	0000	141.8762    	746
-40.4798    	0000	141.9245    	745
-40.4268    	0000	142.0323    	764
-40.3610    	0000	142.0752    	757
-40.3016    	0000	142.1506    	803
-40.2442    	0000	142.2369    	735
-40.1869    	0000	142.3233    	798
-40.1252    	0000	142.3881    	733
-40.0603    	0000	142.4366    	743
-40.0112    	0000	142.5665    	768
-39.9537    	0000	142.6532    	814
-39.8918    	0000	142.7181    	718
-39.8289    	0000	142.7777    	724
-39.7765    	0000	142.8917    	722
-39.7145    	0000	142.9568    	707
-39.6609    	0000	143.0656    	715
-39.5968    	0000	143.1199    	732
-39.5378    	0000	143.2015    	789
-39.4799    	0000	143.2887    	737
-39.4272    	0000	143.4033    	761
-39.3629    	0000	143.4577    	768
-39.3037    	0000	143.5396    	819
-39.2435    	0000	143.6161    	736
-39.1854    	0000	143.7036    	805
-39.1272    	0000	143.7912    	746
-39.0700    	0000	143.8843    	801
-39.0127    	0000	143.9775    	741
-38.9523    	0000	144.0543    	792
-38.8918    	0000	144.1312    	703
-38.8344    	0000	144.2246    	765
-38.7770    	0000	144.3181    	723
-38.7174    	0000	144.4007    	809
-38.6588    	0000	144.4888    	745
-38.6012    	0000	144.5826    	812
-38.5415    	0000	144.6654    	747
-38.4828    	0000	144.7537    	793
-38.4240    	0000	144.8422    	713
-38.3642    	0000	144.9251    	774
-38.3063    	0000	145.0193    	719
-38.2505    	0000	145.1246    	811
-38.1925    	0000	145.2190    	745
-38.1305    	0000	145.2911    	778
-38.0704    	0000	145.3744    	714
-38.0123    	0000	145.4689    	782
-37.9552    	0000	145.5691    	717
-37.8970    	0000	145.6639    	775
-37.8398    	0000	145.7643    	719
-37.7794    	0000	145.8480    	808
-37.7201    	0000	145.9373    	737
-37.6607    	0000	146.0267    	781
-37.6032    	0000	146.1275    	709
-37.5498    	0000	146.2508    	710
-37.4913    	0000	146.3461    	764
-37.4327    	0000	146.4416    	697
-37.3750    	0000	146.5427    	766
-37.3173    	0000	146.6439    	708
-37.2576    	0000	146.7339    	781
-37.1998    	0000	146.8354    	732
-37.1379    	0000	146.9142    	800
-37.0790    	0000	147.0101    	721
-37.0290    	0000	147.1572    	730
-36.9730    	0000	147.2704    	804
-36.9139    	0000	147.3666    	736
-36.8538    	0000	147.4572    	804
-36.7946    	0000	147.5536    	725
-36.7424    	0000	147.6900    	697
-36.6861    	0000	147.8038    	754
-36.6267    	0000	147.9005    	711
-36.5663    	0000	147.9915    	795
-36.5079    	0000	148.0941    	722
-36.4494    	0000	148.1968    	773
-36.3898    	0000	148.2939    	690
-36.3371    	0000	148.4312    	669
-36.2794    	0000	148.5400    	724
-36.2217    	0000	148.6489    	671
-36.1629    	0000	148.7521    	743
-36.1109    	0000	148.8958    	739
-36.0520    	0000	148.9993    	683
-35.9940    	0000	149.1086    	772
-35.9389    	0000	149.2354    	718
-35.8848    	0000	149.3682    	704
-35.8266    	0000	149.4779    	752
-35.7674    	0000	149.5819    	681
-35.7130    	0000	149.7150    	674
-35.6547    	0000	149.8251    	748
